CountryCode,Throughput,Count
AD,0.0,605
AD,10.0,311
AD,20.0,98
AD,30.0,36
AD,40.0,15
AD,50.0,1
AD,60.0,2
AD,80.0,1
AD,90.0,1
AE,0.0,106155
AE,10.0,28354
AE,20.0,1581
AE,30.0,284
AE,40.0,61
AE,50.0,5
AE,60.0,4
AE,70.0,1
AE,80.0,2
AE,90.0,1
AE,100.0,1
AE,110.0,1
AE,120.0,1
AF,0.0,3376
AF,10.0,44
AF,20.0,2
AG,0.0,1655
AG,10.0,154
AG,20.0,16
AG,30.0,3
AG,60.0,1
AI,0.0,487
AI,10.0,30
AI,20.0,4
AI,30.0,1
AL,0.0,22524
AL,10.0,6947
AL,20.0,703
AL,30.0,139
AL,40.0,64
AL,50.0,32
AL,60.0,15
AL,70.0,10
AL,80.0,4
AL,90.0,2
AL,160.0,1
AM,0.0,17938
AM,10.0,3775
AM,20.0,469
AM,30.0,127
AM,40.0,27
AM,50.0,9
AM,60.0,11
AM,70.0,9
AM,90.0,2
AO,0.0,3581
AO,10.0,112
AO,20.0,9
AP,0.0,86
AP,10.0,24
AP,20.0,4
AR,0.0,142775
AR,10.0,7904
AR,20.0,342
AR,30.0,44
AR,40.0,15
AR,70.0,1
AS,0.0,228
AS,10.0,7
AT,0.0,44369
AT,10.0,54681
AT,20.0,21324
AT,30.0,10507
AT,40.0,7024
AT,50.0,4463
AT,60.0,3158
AT,70.0,3966
AT,80.0,1039
AT,90.0,759
AT,100.0,522
AT,110.0,359
AT,120.0,356
AT,130.0,226
AT,140.0,231
AT,150.0,47
AT,160.0,25
AT,170.0,23
AT,180.0,11
AT,190.0,8
AT,200.0,10
AT,210.0,14
AT,220.0,13
AT,230.0,13
AT,240.0,7
AT,250.0,1
AT,260.0,1
AT,270.0,1
AT,320.0,1
AT,330.0,2
AT,350.0,1
AT,390.0,1
AT,480.0,2
AT,510.0,2
AT,540.0,1
AT,560.0,1
AT,600.0,2
AT,630.0,1
AT,640.0,1
AT,650.0,1
AT,680.0,1
AT,780.0,1
AT,870.0,1
AU,0.0,339921
AU,10.0,158881
AU,20.0,34685
AU,30.0,15062
AU,40.0,5867
AU,50.0,3961
AU,60.0,3636
AU,70.0,3378
AU,80.0,2045
AU,90.0,1009
AU,100.0,262
AU,110.0,62
AU,120.0,38
AU,130.0,35
AU,140.0,36
AU,150.0,28
AU,160.0,18
AU,170.0,26
AU,180.0,23
AU,190.0,21
AU,200.0,8
AU,210.0,11
AU,220.0,7
AU,230.0,9
AU,240.0,10
AU,250.0,7
AU,260.0,11
AU,270.0,8
AU,280.0,3
AU,290.0,12
AU,300.0,15
AU,310.0,14
AU,320.0,20
AU,330.0,17
AU,340.0,22
AU,350.0,16
AU,360.0,13
AU,370.0,7
AU,380.0,5
AU,390.0,14
AU,400.0,8
AU,410.0,15
AU,420.0,12
AU,430.0,19
AU,440.0,17
AU,450.0,10
AU,460.0,5
AU,490.0,1
AU,530.0,1
AU,540.0,2
AU,550.0,2
AU,560.0,1
AU,600.0,1
AU,610.0,3
AU,630.0,1
AU,640.0,4
AU,650.0,2
AU,660.0,1
AU,680.0,1
AU,700.0,4
AU,740.0,2
AU,760.0,1
AU,770.0,1
AU,800.0,1
AU,820.0,1
AU,830.0,3
AU,840.0,1
AU,850.0,2
AU,860.0,2
AU,890.0,1
AU,900.0,2
AW,0.0,992
AW,10.0,169
AW,20.0,61
AW,30.0,11
AW,40.0,8
AW,50.0,1
AW,60.0,1
AW,80.0,2
AX,0.0,142
AX,10.0,137
AX,20.0,96
AX,30.0,21
AX,40.0,12
AX,50.0,7
AX,60.0,3
AX,70.0,4
AX,80.0,9
AX,90.0,2
AX,100.0,1
AX,320.0,1
AZ,0.0,22970
AZ,10.0,2393
AZ,20.0,304
AZ,30.0,80
AZ,40.0,23
AZ,50.0,16
AZ,60.0,5
AZ,70.0,6
AZ,80.0,6
AZ,90.0,1
BA,0.0,18471
BA,10.0,6373
BA,20.0,1648
BA,30.0,317
BA,40.0,182
BA,50.0,35
BA,60.0,28
BA,70.0,32
BA,80.0,24
BA,90.0,14
BA,100.0,1
BA,110.0,1
BA,150.0,1
BB,0.0,3625
BB,10.0,594
BB,20.0,348
BB,30.0,131
BB,40.0,52
BB,50.0,15
BB,60.0,3
BB,70.0,2
BB,80.0,2
BB,90.0,1
BD,0.0,86247
BD,10.0,1490
BD,20.0,100
BD,30.0,19
BD,40.0,6
BD,50.0,1
BD,60.0,3
BD,70.0,1
BE,0.0,45901
BE,10.0,67125
BE,20.0,43881
BE,30.0,25972
BE,40.0,18517
BE,50.0,11045
BE,60.0,4719
BE,70.0,3883
BE,80.0,3353
BE,90.0,4792
BE,100.0,945
BE,110.0,634
BE,120.0,570
BE,130.0,409
BE,140.0,682
BE,150.0,319
BE,160.0,299
BE,170.0,515
BE,180.0,1202
BE,190.0,29
BE,200.0,15
BE,210.0,21
BE,220.0,19
BE,250.0,2
BE,270.0,1
BE,280.0,2
BE,310.0,1
BE,340.0,2
BE,350.0,1
BE,360.0,1
BE,380.0,1
BE,400.0,1
BE,410.0,1
BE,460.0,1
BE,470.0,1
BE,480.0,1
BE,500.0,1
BE,510.0,1
BE,520.0,1
BE,530.0,1
BE,590.0,1
BE,610.0,1
BE,620.0,1
BE,640.0,1
BE,700.0,1
BE,710.0,2
BE,720.0,1
BE,730.0,1
BE,760.0,1
BF,0.0,747
BF,10.0,11
BF,20.0,6
BG,0.0,45614
BG,10.0,50500
BG,20.0,22478
BG,30.0,9642
BG,40.0,5651
BG,50.0,2978
BG,60.0,1161
BG,70.0,843
BG,80.0,672
BG,90.0,517
BG,100.0,31
BG,110.0,38
BG,120.0,27
BG,130.0,11
BG,140.0,10
BG,150.0,17
BG,160.0,9
BG,170.0,10
BG,180.0,4
BG,190.0,1
BG,210.0,1
BG,220.0,1
BG,320.0,1
BG,390.0,2
BG,710.0,1
BH,0.0,12333
BH,10.0,2721
BH,20.0,562
BH,30.0,99
BH,40.0,12
BH,60.0,1
BI,0.0,177
BI,10.0,3
BJ,0.0,1166
BJ,10.0,34
BJ,20.0,4
BJ,30.0,1
BM,0.0,1901
BM,10.0,918
BM,20.0,106
BM,30.0,1
BM,50.0,2
BN,0.0,11489
BN,10.0,1693
BN,20.0,222
BN,30.0,39
BN,40.0,5
BN,50.0,3
BN,60.0,1
BO,0.0,8831
BO,10.0,135
BO,20.0,13
BO,30.0,11
BO,40.0,1
BQ,0.0,270
BQ,10.0,12
BR,0.0,855982
BR,10.0,82773
BR,20.0,7548
BR,30.0,1733
BR,40.0,586
BR,50.0,239
BR,60.0,49
BR,70.0,36
BR,80.0,20
BR,90.0,11
BR,100.0,10
BR,110.0,1
BR,120.0,2
BR,140.0,1
BR,150.0,1
BS,0.0,2101
BS,10.0,1177
BS,20.0,326
BS,30.0,82
BS,40.0,59
BS,50.0,76
BS,60.0,47
BS,70.0,96
BS,80.0,34
BS,90.0,49
BS,280.0,1
BS,320.0,1
BS,390.0,1
BS,400.0,2
BS,420.0,1
BT,0.0,77
BT,10.0,8
BT,20.0,2
BT,30.0,3
BT,50.0,1
BW,0.0,2409
BW,10.0,39
BW,20.0,2
BW,80.0,3
BY,0.0,165089
BY,10.0,33370
BY,20.0,11106
BY,30.0,2973
BY,40.0,2711
BY,50.0,1309
BY,60.0,140
BY,70.0,93
BY,80.0,163
BY,90.0,51
BY,100.0,16
BY,110.0,12
BY,120.0,3
BY,130.0,4
BY,150.0,4
BY,160.0,4
BY,170.0,1
BY,180.0,2
BY,190.0,2
BY,200.0,2
BY,210.0,2
BY,230.0,2
BY,240.0,3
BY,250.0,2
BY,260.0,1
BY,280.0,1
BY,290.0,2
BY,300.0,4
BY,310.0,3
BY,320.0,1
BY,330.0,2
BY,340.0,2
BY,350.0,2
BZ,0.0,1681
BZ,10.0,139
BZ,20.0,7
BZ,30.0,3
BZ,40.0,2
BZ,50.0,1
BZ,60.0,1
BZ,70.0,1
CA,0.0,381561
CA,10.0,339080
CA,20.0,179253
CA,30.0,89832
CA,40.0,38961
CA,50.0,29052
CA,60.0,19000
CA,70.0,11786
CA,80.0,9601
CA,90.0,5523
CA,100.0,2356
CA,110.0,2476
CA,120.0,1847
CA,130.0,804
CA,140.0,584
CA,150.0,410
CA,160.0,427
CA,170.0,470
CA,180.0,418
CA,190.0,231
CA,200.0,207
CA,210.0,171
CA,220.0,155
CA,230.0,117
CA,240.0,108
CA,250.0,96
CA,260.0,71
CA,270.0,79
CA,280.0,56
CA,290.0,54
CA,300.0,48
CA,310.0,32
CA,320.0,33
CA,330.0,23
CA,340.0,29
CA,350.0,17
CA,360.0,27
CA,370.0,25
CA,380.0,18
CA,390.0,16
CA,400.0,28
CA,410.0,16
CA,420.0,14
CA,430.0,9
CA,440.0,9
CA,450.0,6
CA,460.0,8
CA,470.0,5
CA,480.0,8
CA,490.0,12
CA,500.0,8
CA,510.0,9
CA,520.0,12
CA,530.0,5
CA,540.0,7
CA,550.0,12
CA,560.0,6
CA,570.0,10
CA,580.0,3
CA,590.0,10
CA,600.0,7
CA,610.0,6
CA,620.0,4
CA,630.0,2
CA,640.0,9
CA,650.0,6
CA,660.0,2
CA,670.0,6
CA,680.0,4
CA,690.0,3
CA,700.0,6
CA,710.0,3
CA,720.0,3
CA,730.0,4
CA,740.0,5
CA,750.0,4
CA,760.0,6
CA,770.0,3
CA,780.0,4
CA,790.0,1
CA,800.0,2
CA,810.0,3
CA,820.0,1
CA,830.0,1
CA,840.0,5
CA,850.0,2
CA,860.0,1
CA,870.0,7
CA,880.0,1
CA,890.0,4
CA,900.0,1
CA,910.0,2
CA,920.0,2
CA,930.0,4
CC,0.0,2
CD,0.0,1847
CD,10.0,15
CF,0.0,73
CG,0.0,624
CG,10.0,11
CH,0.0,34825
CH,10.0,37602
CH,20.0,22337
CH,30.0,10097
CH,40.0,7452
CH,50.0,4283
CH,60.0,2082
CH,70.0,1789
CH,80.0,1554
CH,90.0,1382
CH,100.0,1043
CH,110.0,716
CH,120.0,780
CH,130.0,259
CH,140.0,182
CH,150.0,178
CH,160.0,175
CH,170.0,176
CH,180.0,164
CH,190.0,152
CH,200.0,172
CH,210.0,199
CH,220.0,259
CH,230.0,465
CH,240.0,393
CH,250.0,30
CH,260.0,29
CH,270.0,26
CH,280.0,27
CH,290.0,17
CH,300.0,14
CH,310.0,21
CH,320.0,11
CH,330.0,17
CH,340.0,16
CH,350.0,19
CH,360.0,6
CH,370.0,7
CH,380.0,18
CH,390.0,12
CH,400.0,18
CH,410.0,11
CH,420.0,17
CH,430.0,9
CH,440.0,13
CH,450.0,15
CH,460.0,7
CH,470.0,10
CH,480.0,5
CH,490.0,14
CH,500.0,7
CH,510.0,7
CH,520.0,6
CH,530.0,8
CH,540.0,6
CH,550.0,9
CH,560.0,7
CH,570.0,7
CH,580.0,7
CH,590.0,5
CH,600.0,3
CH,610.0,1
CH,620.0,5
CH,630.0,6
CH,640.0,4
CH,650.0,5
CH,660.0,3
CH,670.0,5
CH,680.0,2
CH,690.0,9
CH,700.0,10
CH,710.0,11
CH,720.0,3
CH,730.0,4
CH,740.0,8
CH,750.0,8
CH,760.0,9
CH,770.0,9
CH,780.0,7
CH,790.0,7
CH,800.0,6
CH,810.0,7
CH,820.0,5
CH,830.0,11
CH,840.0,9
CH,850.0,7
CH,860.0,4
CH,870.0,3
CH,880.0,1
CI,0.0,5570
CI,10.0,168
CI,20.0,3
CK,0.0,61
CK,10.0,1
CL,0.0,71412
CL,10.0,6197
CL,20.0,801
CL,30.0,290
CL,40.0,59
CL,50.0,16
CL,60.0,11
CL,70.0,4
CL,80.0,1
CM,0.0,3877
CM,10.0,49
CM,20.0,2
CN,0.0,158558
CN,10.0,12532
CN,20.0,1442
CN,30.0,324
CN,40.0,117
CN,50.0,63
CN,60.0,25
CN,70.0,17
CN,80.0,9
CN,90.0,4
CN,100.0,1
CN,120.0,1
CN,130.0,1
CO,0.0,61725
CO,10.0,9957
CO,20.0,325
CO,30.0,102
CO,40.0,53
CO,50.0,32
CO,60.0,24
CO,70.0,17
CO,80.0,62
CR,0.0,19771
CR,10.0,1212
CR,20.0,157
CR,30.0,23
CR,40.0,15
CR,50.0,10
CR,60.0,7
CR,70.0,6
CR,80.0,1
CR,90.0,1
CR,110.0,1
CU,0.0,182
CU,10.0,5
CU,30.0,1
CV,0.0,956
CV,10.0,61
CV,20.0,3
CV,30.0,2
CW,0.0,1671
CW,10.0,314
CW,20.0,48
CW,30.0,18
CW,40.0,5
CX,0.0,12
CY,0.0,18603
CY,10.0,9075
CY,20.0,909
CY,30.0,415
CY,40.0,249
CY,50.0,85
CY,60.0,6
CY,70.0,4
CY,80.0,2
CY,90.0,5
CY,100.0,1
CY,130.0,1
CY,150.0,2
CY,220.0,1
CY,820.0,1
CZ,0.0,161716
CZ,10.0,230808
CZ,20.0,92470
CZ,30.0,44318
CZ,40.0,36271
CZ,50.0,15846
CZ,60.0,9726
CZ,70.0,7082
CZ,80.0,5986
CZ,90.0,8007
CZ,100.0,1896
CZ,110.0,3291
CZ,120.0,1386
CZ,130.0,362
CZ,140.0,330
CZ,150.0,262
CZ,160.0,335
CZ,170.0,414
CZ,180.0,520
CZ,190.0,635
CZ,200.0,217
CZ,210.0,296
CZ,220.0,448
CZ,230.0,195
CZ,240.0,56
CZ,250.0,23
CZ,260.0,32
CZ,270.0,28
CZ,280.0,30
CZ,290.0,20
CZ,300.0,7
CZ,310.0,5
CZ,320.0,9
CZ,330.0,2
CZ,340.0,10
CZ,350.0,2
CZ,360.0,8
CZ,370.0,6
CZ,380.0,5
CZ,390.0,5
CZ,400.0,3
CZ,410.0,10
CZ,420.0,3
CZ,430.0,3
CZ,440.0,5
CZ,450.0,3
CZ,460.0,7
CZ,470.0,6
CZ,480.0,3
CZ,490.0,4
CZ,500.0,2
CZ,510.0,4
CZ,520.0,1
CZ,530.0,6
CZ,540.0,1
CZ,550.0,1
CZ,560.0,1
CZ,570.0,1
CZ,580.0,2
CZ,600.0,2
CZ,620.0,1
CZ,700.0,1
CZ,750.0,1
CZ,770.0,1
CZ,790.0,1
CZ,800.0,1
DE,0.0,181321
DE,10.0,189817
DE,20.0,66431
DE,30.0,40077
DE,40.0,32292
DE,50.0,14143
DE,60.0,5903
DE,70.0,4922
DE,80.0,5068
DE,90.0,6072
DE,100.0,1675
DE,110.0,707
DE,120.0,701
DE,130.0,309
DE,140.0,274
DE,150.0,300
DE,160.0,209
DE,170.0,192
DE,180.0,241
DE,190.0,199
DE,200.0,186
DE,210.0,65
DE,220.0,39
DE,230.0,35
DE,240.0,29
DE,250.0,34
DE,260.0,26
DE,270.0,26
DE,280.0,23
DE,290.0,16
DE,300.0,24
DE,310.0,22
DE,320.0,16
DE,330.0,17
DE,340.0,15
DE,350.0,17
DE,360.0,16
DE,370.0,10
DE,380.0,17
DE,390.0,16
DE,400.0,11
DE,410.0,9
DE,420.0,10
DE,430.0,12
DE,440.0,8
DE,450.0,5
DE,460.0,11
DE,470.0,15
DE,480.0,10
DE,490.0,17
DE,500.0,13
DE,510.0,17
DE,520.0,15
DE,530.0,10
DE,540.0,7
DE,550.0,7
DE,560.0,13
DE,570.0,12
DE,580.0,10
DE,590.0,10
DE,600.0,8
DE,610.0,11
DE,620.0,9
DE,630.0,15
DE,640.0,10
DE,650.0,11
DE,660.0,8
DE,670.0,10
DE,680.0,12
DE,690.0,12
DE,700.0,15
DE,710.0,7
DE,720.0,1
DE,730.0,3
DE,740.0,4
DE,750.0,3
DE,760.0,4
DE,770.0,1
DE,780.0,1
DE,790.0,2
DE,800.0,1
DE,810.0,3
DE,820.0,1
DE,830.0,4
DE,840.0,1
DE,850.0,2
DJ,0.0,779
DJ,10.0,42
DJ,20.0,2
DJ,30.0,1
DK,0.0,37033
DK,10.0,54482
DK,20.0,36412
DK,30.0,20752
DK,40.0,17144
DK,50.0,15153
DK,60.0,7550
DK,70.0,4148
DK,80.0,4726
DK,90.0,3883
DK,100.0,1751
DK,110.0,928
DK,120.0,278
DK,130.0,173
DK,140.0,149
DK,150.0,112
DK,160.0,126
DK,170.0,127
DK,180.0,123
DK,190.0,95
DK,200.0,78
DK,210.0,86
DK,220.0,79
DK,230.0,77
DK,240.0,101
DK,250.0,68
DK,260.0,71
DK,270.0,81
DK,280.0,112
DK,290.0,120
DK,300.0,84
DK,310.0,38
DK,320.0,22
DK,330.0,7
DK,340.0,7
DK,350.0,4
DK,360.0,7
DK,370.0,6
DK,380.0,3
DK,390.0,8
DK,400.0,5
DK,410.0,1
DK,420.0,7
DK,430.0,1
DK,440.0,2
DK,450.0,7
DK,460.0,2
DK,470.0,3
DK,480.0,3
DK,490.0,3
DK,500.0,3
DK,510.0,3
DK,520.0,4
DK,530.0,2
DK,540.0,2
DK,550.0,3
DK,560.0,3
DK,570.0,3
DK,580.0,3
DK,590.0,3
DK,600.0,5
DK,610.0,2
DK,620.0,1
DK,630.0,1
DK,640.0,5
DK,650.0,2
DK,660.0,3
DK,670.0,2
DK,690.0,1
DK,700.0,1
DK,710.0,2
DK,720.0,1
DK,730.0,1
DM,0.0,820
DM,10.0,60
DM,20.0,7
DM,30.0,1
DO,0.0,20516
DO,10.0,4459
DO,20.0,942
DO,30.0,297
DO,40.0,164
DO,50.0,74
DO,60.0,40
DO,70.0,33
DO,80.0,41
DO,90.0,14
DO,100.0,4
DZ,0.0,112973
DZ,10.0,1421
DZ,20.0,184
DZ,30.0,54
DZ,40.0,32
DZ,50.0,7
DZ,60.0,6
DZ,70.0,2
DZ,80.0,1
DZ,90.0,2
EC,0.0,31695
EC,10.0,876
EC,20.0,75
EC,30.0,19
EC,40.0,5
EC,50.0,1
EC,80.0,1
EE,0.0,18540
EE,10.0,14470
EE,20.0,7220
EE,30.0,3827
EE,40.0,3269
EE,50.0,1415
EE,60.0,874
EE,70.0,658
EE,80.0,629
EE,90.0,846
EE,100.0,58
EE,110.0,59
EE,120.0,65
EE,130.0,65
EE,140.0,55
EE,150.0,68
EE,160.0,43
EE,170.0,37
EE,180.0,31
EE,190.0,54
EE,200.0,58
EE,210.0,64
EE,220.0,39
EE,230.0,23
EE,240.0,6
EE,250.0,7
EE,260.0,9
EE,270.0,12
EE,280.0,14
EE,290.0,7
EE,300.0,8
EE,310.0,14
EE,320.0,10
EE,330.0,11
EE,340.0,10
EE,350.0,4
EE,360.0,7
EE,370.0,8
EE,380.0,6
EE,390.0,2
EE,400.0,3
EE,640.0,1
EE,740.0,1
EG,0.0,97815
EG,10.0,2934
EG,20.0,78
EG,30.0,23
EG,40.0,13
EG,50.0,4
EG,60.0,3
EG,70.0,1
ER,0.0,4
ES,0.0,434093
ES,10.0,313865
ES,20.0,105378
ES,30.0,63921
ES,40.0,35117
ES,50.0,23726
ES,60.0,10876
ES,70.0,7668
ES,80.0,8387
ES,90.0,6026
ES,100.0,2524
ES,110.0,1519
ES,120.0,990
ES,130.0,848
ES,140.0,745
ES,150.0,692
ES,160.0,743
ES,170.0,625
ES,180.0,608
ES,190.0,517
ES,200.0,362
ES,210.0,390
ES,220.0,366
ES,230.0,350
ES,240.0,384
ES,250.0,471
ES,260.0,545
ES,270.0,441
ES,280.0,307
ES,290.0,74
ES,300.0,13
ES,310.0,16
ES,320.0,16
ES,330.0,7
ES,340.0,9
ES,350.0,9
ES,360.0,3
ES,370.0,6
ES,380.0,7
ES,390.0,9
ES,400.0,3
ES,410.0,2
ES,420.0,4
ES,430.0,4
ES,450.0,5
ES,460.0,1
ES,470.0,5
ES,480.0,5
ES,490.0,8
ES,500.0,3
ES,510.0,2
ES,520.0,6
ES,530.0,2
ES,540.0,2
ES,550.0,4
ES,560.0,2
ES,570.0,2
ES,580.0,2
ES,590.0,6
ES,600.0,5
ES,610.0,5
ES,620.0,1
ES,630.0,4
ES,640.0,2
ES,650.0,1
ES,660.0,1
ES,680.0,2
ES,700.0,2
ES,710.0,2
ES,720.0,1
ES,750.0,5
ES,770.0,1
ES,800.0,1
ES,810.0,2
ES,830.0,2
ES,840.0,1
ES,880.0,1
ES,910.0,2
ET,0.0,3956
ET,10.0,170
ET,20.0,16
ET,30.0,6
EU,0.0,1507
EU,10.0,509
EU,20.0,237
EU,30.0,74
EU,40.0,37
EU,50.0,22
EU,60.0,17
EU,70.0,13
EU,80.0,6
EU,90.0,13
EU,100.0,1
EU,120.0,2
EU,130.0,1
EU,150.0,1
EU,170.0,1
EU,220.0,1
EU,270.0,1
EU,300.0,2
EU,330.0,1
EU,370.0,1
FI,0.0,27990
FI,10.0,36927
FI,20.0,15977
FI,30.0,8496
FI,40.0,6660
FI,50.0,3432
FI,60.0,2372
FI,70.0,1933
FI,80.0,1753
FI,90.0,1556
FI,100.0,245
FI,110.0,215
FI,120.0,244
FI,130.0,138
FI,140.0,87
FI,150.0,46
FI,160.0,34
FI,170.0,45
FI,180.0,37
FI,190.0,36
FI,200.0,24
FI,210.0,25
FI,220.0,18
FI,230.0,20
FI,240.0,11
FI,250.0,5
FI,260.0,3
FI,270.0,9
FI,280.0,5
FI,290.0,4
FI,300.0,4
FI,310.0,1
FI,320.0,3
FI,330.0,2
FI,350.0,3
FI,360.0,2
FI,370.0,1
FI,390.0,1
FI,400.0,1
FI,410.0,1
FI,420.0,1
FI,430.0,1
FI,440.0,1
FI,460.0,1
FI,470.0,2
FI,480.0,3
FI,500.0,1
FI,510.0,1
FI,520.0,2
FI,540.0,1
FI,550.0,3
FI,560.0,1
FI,600.0,1
FI,610.0,2
FI,620.0,1
FI,630.0,1
FI,660.0,2
FI,680.0,1
FI,690.0,1
FI,700.0,1
FI,720.0,1
FI,740.0,1
FI,770.0,1
FI,860.0,1
FJ,0.0,2191
FJ,10.0,213
FJ,20.0,18
FJ,30.0,2
FJ,40.0,2
FK,0.0,10
FM,0.0,145
FO,0.0,420
FO,10.0,436
FO,20.0,86
FO,30.0,5
FO,40.0,9
FO,50.0,3
FO,60.0,4
FO,70.0,2
FR,0.0,495538
FR,10.0,371100
FR,20.0,77477
FR,30.0,39380
FR,40.0,23014
FR,50.0,12909
FR,60.0,10054
FR,70.0,8869
FR,80.0,8840
FR,90.0,11526
FR,100.0,2360
FR,110.0,1471
FR,120.0,1395
FR,130.0,1230
FR,140.0,1066
FR,150.0,1033
FR,160.0,1026
FR,170.0,1024
FR,180.0,1023
FR,190.0,663
FR,200.0,665
FR,210.0,763
FR,220.0,743
FR,230.0,562
FR,240.0,497
FR,250.0,448
FR,260.0,464
FR,270.0,569
FR,280.0,452
FR,290.0,264
FR,300.0,205
FR,310.0,181
FR,320.0,179
FR,330.0,164
FR,340.0,145
FR,350.0,142
FR,360.0,154
FR,370.0,114
FR,380.0,134
FR,390.0,111
FR,400.0,104
FR,410.0,93
FR,420.0,91
FR,430.0,107
FR,440.0,70
FR,450.0,89
FR,460.0,65
FR,470.0,72
FR,480.0,53
FR,490.0,58
FR,500.0,56
FR,510.0,67
FR,520.0,58
FR,530.0,59
FR,540.0,53
FR,550.0,58
FR,560.0,60
FR,570.0,57
FR,580.0,67
FR,590.0,64
FR,600.0,63
FR,610.0,78
FR,620.0,62
FR,630.0,60
FR,640.0,41
FR,650.0,60
FR,660.0,54
FR,670.0,70
FR,680.0,60
FR,690.0,65
FR,700.0,84
FR,710.0,75
FR,720.0,67
FR,730.0,63
FR,740.0,62
FR,750.0,60
FR,760.0,70
FR,770.0,40
FR,780.0,39
FR,790.0,27
FR,800.0,16
FR,810.0,15
FR,820.0,11
FR,830.0,4
FR,840.0,9
FR,850.0,1
FR,860.0,3
FR,870.0,4
FR,880.0,1
FR,890.0,3
GA,0.0,2624
GA,10.0,22
GA,20.0,1
GA,30.0,1
GB,0.0,777592
GB,10.0,634708
GB,20.0,318935
GB,30.0,254464
GB,40.0,151929
GB,50.0,117394
GB,60.0,109585
GB,70.0,116515
GB,80.0,154468
GB,90.0,140838
GB,100.0,69724
GB,110.0,53814
GB,120.0,44468
GB,130.0,37682
GB,140.0,32500
GB,150.0,29563
GB,160.0,25434
GB,170.0,23853
GB,180.0,23267
GB,190.0,21796
GB,200.0,19205
GB,210.0,16566
GB,220.0,14029
GB,230.0,11520
GB,240.0,10039
GB,250.0,9315
GB,260.0,8706
GB,270.0,7547
GB,280.0,6899
GB,290.0,6175
GB,300.0,5506
GB,310.0,5278
GB,320.0,4738
GB,330.0,3966
GB,340.0,3258
GB,350.0,2756
GB,360.0,2350
GB,370.0,1876
GB,380.0,1468
GB,390.0,1100
GB,400.0,925
GB,410.0,649
GB,420.0,518
GB,430.0,415
GB,440.0,363
GB,450.0,278
GB,460.0,248
GB,470.0,228
GB,480.0,156
GB,490.0,113
GB,500.0,77
GB,510.0,98
GB,520.0,92
GB,530.0,70
GB,540.0,74
GB,550.0,54
GB,560.0,47
GB,570.0,63
GB,580.0,50
GB,590.0,76
GB,600.0,87
GB,610.0,115
GB,620.0,156
GB,630.0,178
GB,640.0,128
GB,650.0,50
GB,660.0,18
GB,670.0,18
GB,680.0,15
GB,690.0,10
GB,700.0,2
GB,710.0,3
GB,720.0,2
GB,730.0,2
GB,740.0,2
GB,750.0,1
GB,760.0,1
GB,770.0,1
GB,780.0,2
GB,790.0,1
GB,800.0,1
GB,840.0,2
GB,860.0,1
GD,0.0,603
GD,10.0,80
GD,20.0,1
GE,0.0,13797
GE,10.0,5004
GE,20.0,1222
GE,30.0,531
GE,40.0,102
GE,50.0,19
GE,60.0,6
GE,70.0,2
GF,0.0,1334
GF,10.0,59
GF,70.0,1
GG,0.0,493
GG,10.0,714
GG,20.0,125
GG,30.0,29
GG,40.0,12
GG,50.0,4
GG,60.0,2
GG,80.0,1
GH,0.0,13122
GH,10.0,1503
GH,20.0,206
GH,30.0,95
GH,40.0,65
GH,50.0,36
GH,60.0,26
GH,70.0,32
GH,80.0,25
GH,90.0,24
GH,570.0,1
GI,0.0,1098
GI,10.0,716
GI,20.0,219
GI,30.0,66
GI,40.0,36
GI,50.0,8
GI,60.0,8
GI,70.0,12
GI,80.0,1
GI,90.0,1
GI,100.0,1
GL,0.0,541
GL,10.0,45
GL,20.0,5
GL,30.0,1
GL,40.0,1
GM,0.0,462
GM,10.0,3
GN,0.0,1098
GN,10.0,33
GP,0.0,4139
GP,10.0,341
GP,20.0,40
GP,30.0,2
GP,50.0,4
GP,60.0,2
GP,70.0,1
GQ,0.0,228
GQ,10.0,4
GR,0.0,196937
GR,10.0,228774
GR,20.0,23885
GR,30.0,11221
GR,40.0,7031
GR,50.0,904
GR,60.0,195
GR,70.0,211
GR,80.0,220
GR,90.0,394
GR,100.0,56
GR,110.0,18
GR,120.0,14
GR,130.0,11
GR,140.0,8
GR,150.0,7
GR,160.0,10
GR,170.0,10
GR,180.0,23
GR,190.0,25
GR,200.0,9
GR,210.0,9
GR,220.0,8
GR,230.0,11
GR,240.0,6
GR,250.0,5
GR,260.0,13
GR,270.0,7
GR,280.0,11
GR,290.0,3
GR,300.0,6
GR,310.0,14
GR,320.0,38
GR,330.0,19
GR,340.0,3
GR,350.0,6
GR,360.0,6
GR,370.0,5
GR,380.0,9
GR,390.0,8
GR,400.0,1
GR,410.0,4
GR,420.0,4
GR,430.0,1
GR,440.0,2
GR,450.0,3
GR,460.0,1
GR,470.0,1
GR,500.0,1
GR,510.0,1
GR,550.0,1
GR,560.0,2
GR,600.0,2
GR,620.0,2
GR,630.0,1
GR,650.0,1
GR,670.0,1
GR,690.0,1
GR,740.0,1
GR,760.0,1
GR,770.0,1
GR,780.0,1
GR,790.0,1
GR,800.0,1
GR,820.0,2
GR,830.0,1
GR,850.0,1
GR,870.0,3
GR,880.0,3
GR,890.0,2
GR,900.0,2
GR,930.0,1
GT,0.0,28621
GT,10.0,4916
GT,20.0,474
GT,30.0,241
GT,40.0,76
GT,50.0,29
GT,60.0,11
GT,70.0,4
GT,80.0,5
